"Rok ukończenia studiów";"Rodzaj studiów";"Typ studiów";"Kierunek studiów";"Specjalność";"Jakie czynniki wpłynęły na wybór kierunku studiów";"Czy absolwent jest z wyboru kierunku studiów";"W jakim stopniu studia spełniły Pana/i oczekiwania";"Jak absolwent ocenia program studiów";"Czy wystąpiło dublowanie treści przedmiotów poczas studiów";"Ocena kompetencje nauczycieli akademickich";"Czy nauczyciele stosowali nowoczesne metody kształcenia";"Czy absolwent ponownie wybrałby WSEiZ";"Ocena zaplecza biblioteczne WSEiZ";"Ocena obsługi administracyjnej";"Ocena stan technicznego budynków w których odbywały się zajęcia";"Ocena warunków w pomieszczeniach dydaktycznych";"Ocena sprzętu dydaktycznego";"Ocena sprzętu komputerowego";"Ocena zaplecza socjalnego";"Czy ansolwent kontynuował kształcenie";"Czynniki skłaniające absolwenta do kontynuacji kształcenia";"Aktywność zawodowa podczas studiów";"Jaki jest status zawodowy absolwenta";"W jakiej instytucji pracuje absolwent";"Stanowisko pracy absolwenta";"Kiedy absolwent rozpoczął poszukiwania pierwszej pracy";"Jak długo po uzyskaniu dyplomu absolwent szukał pracy";"Przez jakie źródła informacji absolwent szukał lub znalazł pracę";"Jakie czynniki zdecydowały o zatrudnieniu absolwenta";"Czy studiów w WSEiZ było atutem w procesie rekrutacji";"Czy praca zgodna jest z kierunkiem ukończonych studiów";"Czy wykorzystuje wiedzę i umiejętności zdobyte podczas studiów";"Czy miał kontakt z Uczelnianym Biurem Karier";"Czy brał udział w konf. kursach Targach Pracy warsztatach";"Czy studia dały umiejętności poruszania się na rynku";"Płeć";"Wiek";"Miejsce zamieszkania";"nr_telefonu";"data";"3_lata";"5_lat" 
"2007";"I stopnia";"stacjonarne";"Ochrona Åšrodowiska";"Ochrona wÃ³d i zagospodarowanie odpadÃ³w";"inne";"tak";"w wiÄ™kszym niÅ¼ siÄ™ spodziewaÅ‚em";"spÃ³jny i wewnÄ™trznie logiczny";"bardzo rzadko";"wysokie";"tak, czÄ™sto";"tak";"bardzo dobre";"bardzo dobra";"5";"5";"5";"5";"4";"zakoÅ„czyÅ‚em edukacjÄ™";"nie dotyczy, nie kontynuowaÅ‚em edukacji";"praca staÅ‚a, podjÄ™ta przed rozpoczÄ™ciem studiÃ³w";"jestem zatrudniony/a";"sektor prywatny - zatrudnia wiÄ™cej niÅ¼ 250 pracownikÃ³w";"specjaliÅ›ci i inni pracownicy samodzielni";"w czasie trwania studiÃ³w";"pracowaÅ‚em/am juÅ¼ w czasie studiÃ³w";"ogÅ‚oszenia w prasie";"doÅ›wiadczenie zawodowe - wczeÅ›niejszy kontakt z praktykÄ…";"tak";"raczej tak";"w 75%";"nie, ale sÅ‚yszaÅ‚em/am o nim"
"2009";"I stopnia";"stacjonarne";"Ochrona Åšrodowiska";"ochrona wÃ³d i zagospodarowanie odpadÃ³w";"uwaÅ¼aÅ‚em/am, Å¼e daje on moÅ¼liwoÅ›Ä‡ wykonywania ciekawej pracy";"tak";"caÅ‚kowicie";"spÃ³jny i wewnÄ™trznie logiczny";"tak, czÄ™sto";"wysokie";"tak, czÄ™sto";"tak";"bardzo dobre";"bardzo dobra";"4";"4";"4";"4";"4";"zakoÅ„czyÅ‚em edukacjÄ™";"nie dotyczy, nie kontynuowaÅ‚em edukacji";"praca staÅ‚a, podjÄ™ta przed rozpoczÄ™ciem studiÃ³w";"jestem zatrudniony/a";"sektor prywatny - zatrudnia mniej niÅ¼ 250 pracownikÃ³w";"specjaliÅ›ci i inni pracownicy samodzielni";"w czasie trwania studiÃ³w";"pracowaÅ‚em/am juÅ¼ w czasie studiÃ³w";"bezpoÅ›redni kontakt z pracodawcÄ…";"kwalifikacje zawodowe uzyskane poza programem studiÃ³w";"tak";"zdecydowanie tak";"w 75%";"nie, ale sÅ‚yszaÅ‚em/am o nim"
"2007";"I stopnia";"stacjonarne";"Ochrona Åšrodowiska";"";"inne";"tak";"caÅ‚kowicie";"spÃ³jny i wewnÄ™trznie logiczny";"tak, raczej rzadko";"wysokie";"tak, czÄ™sto";"tak";"bardzo dobre";"bardzo dobra";"5";"5";"5";"5";"5";"tak, na studiach II stopnia (magisterskich)";"przekonanie, Å¼e tytuÅ‚ magistra/stopieÅ„ doktora zwiÄ™ksza konkurencyjnoÅ›Ä‡ na rynku pracy";"praca staÅ‚a, podjÄ™ta przed rozpoczÄ™ciem studiÃ³w";"jestem zatrudniony/a";"sektor publiczny";"menadÅ¼erowie Å›redniego szczebla (kierownicy)";"w czasie trwania studiÃ³w";"pracowaÅ‚em/am juÅ¼ w czasie studiÃ³w";"ogÅ‚oszenia w prasie";"ukoÅ„czony kierunek studiÃ³w";"tak";"raczej tak";"w 75%";"nie"
"2007";"I stopnia";"stacjonarne";"ZarzÄ…dzanie i InÅ¼ynieria Produkcji";"eksploatacja samochodÃ³w i ochrona Å›rodowiska";"zainteresowania";"raczej tak";"czÄ™Å›ciowo";"zÅ‚oÅ¼ony ze sÅ‚abo ze sobÄ… powiÄ…zanych przedmiotÃ³w";"bardzo rzadko";"raczej wysokie";"tak, raczej rzadko";"raczej tak";"dobre";"dobra";"5";"5";"4";"4";"5";"tak, na studiach II stopnia (magisterskich)";"przekonanie, Å¼e tytuÅ‚ magistra/stopieÅ„ doktora zwiÄ™ksza konkurencyjnoÅ›Ä‡ na rynku pracy";"nie pracowaÅ‚em/am w ogÃ³le";"poszukujÄ™ pracy";"nie dotyczy, nie jestem zatrudniony/a";"nie dotyczy, nie jestem zatrudniony/a";"po otrzymaniu dyplomu";"powyÅ¼ej jednego roku";"sieÄ‡ kontaktÃ³w, znajomi, rodzina";"ukoÅ„czony kierunek studiÃ³w";"nie";"raczej tak";"w 25%";"nie"
"2007";"II stopnia";"niestacjonarne";"Ochrona Åšrodowiska";"";"uwaÅ¼aÅ‚em/am, Å¼e daje on moÅ¼liwoÅ›Ä‡ wykonywania ciekawej pracy";"raczej nie";"czÄ™Å›ciowo";"spÃ³jny i wewnÄ™trznie logiczny";"tak, raczej rzadko";"raczej wysokie";"tak, raczej rzadko";"raczej nie";"bardzo dobre";"bardzo dobra";"5";"4";"4";"4";"4";"zakoÅ„czyÅ‚em edukacjÄ™";"nie dotyczy, nie kontynuowaÅ‚em edukacji";"praca staÅ‚a, podjÄ™ta przed rozpoczÄ™ciem studiÃ³w";"jestem zatrudniony/a";"sektor prywatny - zatrudnia mniej niÅ¼ 10 pracownikÃ³w";"specjaliÅ›ci i inni pracownicy samodzielni";"w czasie trwania studiÃ³w";"pracowaÅ‚em/am juÅ¼ w czasie studiÃ³w";"wszystkie moÅ¼liwoÅ›ci";"ukoÅ„czony kierunek studiÃ³w";"trudno powiedzieÄ‡";"zdecydowanie nie";"nie wykorzystujÄ™ tej wiedzy";"nie"
"2007";"II stopnia";"niestacjonarne";"Ochrona Åšrodowiska";"owizo";"zainteresowania";"tak";"czÄ™Å›ciowo";"zÅ‚oÅ¼ony ze sÅ‚abo ze sobÄ… powiÄ…zanych przedmiotÃ³w";"tak, raczej rzadko";"zrÃ³Å¼nicowane";"tak, raczej rzadko";"raczej nie";"bardzo dobre";"dobra";"5";"4";"4";"3";"2";"zakoÅ„czyÅ‚em edukacjÄ™";"nie dotyczy, nie kontynuowaÅ‚em edukacji";"praca staÅ‚a, podjÄ™ta w trakcie studiÃ³w";"jestem zatrudniony/a";"sektor prywatny - zatrudnia mniej niÅ¼ 50 pracownikÃ³w";"personel biurowy";"w czasie trwania studiÃ³w";"pracowaÅ‚em/am juÅ¼ w czasie studiÃ³w";"ogÅ‚oszenia w internecie";"motywacja do pracy";"nie";"raczej tak";"w 50%";"tak"
"2007";"II stopnia";"stacjonarne";"ZarzÄ…dzanie i InÅ¼ynieria Produkcji";"eksploatacja samochodÃ³w";"zainteresowania";"tak";"nie speÅ‚niÅ‚y";"zÅ‚oÅ¼ony z odrÄ™bnych, nie powiÄ…zanych ze sobÄ… przedmiotÃ³w";"tak, czÄ™sto";"zrÃ³Å¼nicowane";"bardzo rzadko";"nie";"odpowiednie";"zÅ‚a";"3";"4";"4";"4";"5";"zakoÅ„czyÅ‚em edukacjÄ™";"nie dotyczy, nie kontynuowaÅ‚em edukacji";"praca staÅ‚a, podjÄ™ta w trakcie studiÃ³w";"jestem zatrudniony/a";"sektor prywatny - zatrudnia wiÄ™cej niÅ¼ 250 pracownikÃ³w";"specjaliÅ›ci i inni pracownicy samodzielni";"w czasie trwania studiÃ³w";"pracowaÅ‚em/am juÅ¼ w czasie studiÃ³w";"ogÅ‚oszenia w internecie";"wynik testu kompetencji";"nie";"raczej nie";"nie wykorzystujÄ™ tej wiedzy";"nie"
"2009";"I stopnia";"stacjonarne";"Ochrona Åšrodowiska";"oczyszcanie wÃ³d i Å›ciekÃ³w";"niepowodzenia w dostaniu siÄ™ na inny kierunek studiÃ³w";"raczej tak";"nie speÅ‚niÅ‚y";"zÅ‚oÅ¼ony ze sÅ‚abo ze soba powiÄ…zanych przedmiotÃ³w";"tak, raczej rzadko";"zrÃ³Å¼nicowane";"tak, czÄ™sto";"raczej nie";"bardzo dobre";"bardzo dobra";"5";"4";"3";"4";"3";"tak, na studiach II stopnia (magisterskich)";"pogÅ‚Ä™bienie wiedzy kierunkowej";"praca staÅ‚a, podjÄ™ta w trakcie studiÃ³w";"jestem zatrudniony/a";"sektor publiczny";"specjaliÅ›ci i inni pracownicy samodzielni";"w czasie trwania studiÃ³w";"pracowaÅ‚em/am juÅ¼ w czasie studiÃ³w";"bezpoÅ›redni kontakt z pracodawcÄ…";"ukoÅ„czony kierunek studiÃ³w";"trudno powiedzieÄ‡";"zdecydowanie nie";"w 100%";"nie, ale sÅ‚yszaÅ‚em/am o nim"
"2009";"II stopnia";"stacjonarne";"ZarzÄ…dzanie i InÅ¼ynieria Produkcji";"ochrona Å›rodowiska";"zainteresowania";"tak";"czÄ™Å›ciowo";"spÃ³jny i wewnÄ™trznie logiczny";"tak, raczej rzadko";"zrÃ³Å¼nicowane";"bardzo rzadko";"tak";"dobre";"dostateczna";"4";"4";"3";"3";"3";"zakoÅ„czyÅ‚em edukacjÄ™";"nie dotyczy, nie kontynuowaÅ‚em edukacji";"praca staÅ‚a, podjÄ™ta przed rozpoczÄ™ciem studiÃ³w";"jestem zatrudniony/a";"sektor publiczny";"menadÅ¼erowie Å›redniego szczebla (kierownicy)";"w czasie trwania studiÃ³w";"pracowaÅ‚em/am juÅ¼ w czasie studiÃ³w";"ogÅ‚oszenia w prasie";"doÅ›wiadczenie zawodowe - wczeÅ›niejszy kontakt z praktykÄ…";"trudno powiedzieÄ‡";"zdecydowanie tak";"w 25%";"nie"
"2009";"I stopnia";"niestacjonarne";"Ochrona Åšrodowiska";"OWIZO";"niepowodzenia w dostaniu siÄ™ na inny kierunek studiÃ³w";"tak";"w wiÄ™kszym niÅ¼ siÄ™ spodziewaÅ‚em";"spÃ³jny i wewnÄ™trznie logiczny";"bardzo rzadko";"wysokie";"tak, czÄ™sto";"raczej tak";"dobre";"dostateczna";"5";"5";"5";"4";"5";"tak, na studiach II stopnia (magisterskich)";"przekonanie, Å¼e tytuÅ‚ magistra/stopieÅ„ doktora zwiÄ™ksza konkurencyjnoÅ›Ä‡ na rynku pracy";"praca staÅ‚a, podjÄ™ta w trakcie studiÃ³w";"jestem zatrudniony/a";"sektor prywatny - zatrudnia mniej niÅ¼ 50 pracownikÃ³w";"personel biurowy";"w czasie trwania studiÃ³w";"pracowaÅ‚em/am juÅ¼ w czasie studiÃ³w";"wysyÅ‚ajÄ…c CV do konkretnych firm mailem, lub pocztÄ…";"kwalifikacje zawodowe uzyskane na studiach";"tak";"raczej tak";"w 75%";"nie"
"2009";"II stopnia";"niestacjonarne";"Ochrona Åšrodowiska";"ZarzÄ…dzanie OchronÄ… Åšrodowiska (I st.), Ochrona WÃ³d i Zagospodarowanie OdpadÃ³w (II st.)";"sugestie bliskich osÃ³b";"raczej tak";"caÅ‚kowicie";"spÃ³jny i wewnÄ™trznie logiczny";"bardzo rzadko";"wysokie";"tak, czÄ™sto";"tak";"bardzo dobre";"bardzo dobra";"5";"5";"5";"4";"3";"zakoÅ„czyÅ‚em edukacjÄ™";"nie dotyczy, nie kontynuowaÅ‚em edukacji";"praktyki studenckie, staÅ¼";"inne (np. wychowywanie dziecka)";"nie dotyczy, nie jestem zatrudniony/a";"nie dotyczy, nie jestem zatrudniony/a";"przed obronÄ…";"mniej niÅ¼ 1 miesiÄ…c";"bezpoÅ›redni kontakt z pracodawcÄ…";"ukoÅ„czony kierunek studiÃ³w";"trudno powiedzieÄ‡";"zdecydowanie tak";"w 50%";"nie, ale sÅ‚yszaÅ‚em/am o nim"
"2009";"I stopnia";"stacjonarne";"Architektura i Urbanistyka";"";"zainteresowania";"tak";"caÅ‚kowicie";"spÃ³jny i wewnÄ™trznie logiczny";"bardzo rzadko";"wysokie";"tak, czÄ™sto";"tak";"bardzo dobre";"dobra";"4";"4";"4";"4";"5";"tak, na studiach II stopnia (magisterskich)";"pogÅ‚Ä™bienie wiedzy kierunkowej";"praca staÅ‚a, podjÄ™ta przed rozpoczÄ™ciem studiÃ³w";"jestem zatrudniony/a";"sektor prywatny - zatrudnia mniej niÅ¼ 10 pracownikÃ³w";"wÅ‚asna dziaÅ‚alnoÅ›Ä‡ gospodarcza";"w czasie trwania studiÃ³w";"pracowaÅ‚em/am juÅ¼ w czasie studiÃ³w";"ogÅ‚oszenia w internecie";"doÅ›wiadczenie zawodowe - wczeÅ›niejszy kontakt z praktykÄ…";"tak";"zdecydowanie tak";"w 100%";"nie"
"2009";"I stopnia";"niestacjonarne";"Informatyka i Ekonometria";"";"uwaÅ¼aÅ‚em/am, Å¼e daje on moÅ¼liwoÅ›Ä‡ wykonywania ciekawej pracy";"raczej tak";"czÄ™Å›ciowo";"zÅ‚oÅ¼ony z odrÄ™bnych, nie powiÄ…zanych ze sobÄ… przedmiotÃ³w";"tak, raczej rzadko";"zrÃ³Å¼nicowane";"tak, raczej rzadko";"raczej nie";"bardzo dobre";"dobra";"5";"5";"5";"5";"5";"zakoÅ„czyÅ‚em edukacjÄ™";"nie dotyczy, nie kontynuowaÅ‚em edukacji";"praca staÅ‚a, podjÄ™ta przed rozpoczÄ™ciem studiÃ³w";"jestem zatrudniony/a";"sektor prywatny - zatrudnia mniej niÅ¼ 50 pracownikÃ³w";"menadÅ¼erowie Å›redniego szczebla (kierownicy)";"w czasie trwania studiÃ³w";"pracowaÅ‚em/am juÅ¼ w czasie studiÃ³w";"ogÅ‚oszenia w internecie";"kwalifikacje zawodowe uzyskane poza programem studiÃ³w";"nie";"raczej tak";"w 25%";"nie, ale sÅ‚yszaÅ‚em/am o nim"
"2009";"I stopnia";"niestacjonarne";"Ochrona Åšrodowiska";"";"sugestie bliskich osÃ³b";"tak";"caÅ‚kowicie";"zÅ‚oÅ¼ony z odrÄ™bnych, nie powiÄ…zanych ze sobÄ… przedmiotÃ³w";"tak, czÄ™sto";"wysokie";"nie";"nie";"dobre";"zÅ‚a";"3";"4";"2";"2";"1";"zakoÅ„czyÅ‚em edukacjÄ™";"nie dotyczy, nie kontynuowaÅ‚em edukacji";"nie pracowaÅ‚em/am w ogÃ³le";"jestem zatrudniony/a";"sektor prywatny - zatrudnia wiÄ™cej niÅ¼ 250 pracownikÃ³w";"personel biurowy";"w czasie trwania studiÃ³w";"pracowaÅ‚em/am juÅ¼ w czasie studiÃ³w";"wszystkie moÅ¼liwoÅ›ci";"ukoÅ„czony kierunek studiÃ³w";"tak";"zdecydowanie nie";"nie wykorzystujÄ™ tej wiedzy";"tak"
"2007";"I stopnia";"niestacjonarne";"ZarzÄ…dzanie i InÅ¼ynieria Produkcji";"BezpieczeÅ„stwo i Higiena Pracy
ZarzÄ…dzanie PrzedsiÄ™biorstwem Produkcyjnym";"uwaÅ¼aÅ‚em/am, Å¼e nie bÄ™dÄ™ miaÅ‚/a trudnoÅ›ci ze znalezieniem pracy po jego ukoÅ„czeniu";"tak";"czÄ™Å›ciowo";"zÅ‚oÅ¼ony ze sÅ‚abo ze sobÄ… powiÄ…zanych przedmiotÃ³w";"bardzo rzadko";"zrÃ³Å¼nicowane";"bardzo rzadko";"raczej tak";"dobre";"dobra";"5";"5";"4";"4";"4";"tak, na studiach II stopnia (magisterskich)";"przekonanie, Å¼e tytuÅ‚ magistra/stopieÅ„ doktora zwiÄ™ksza konkurencyjnoÅ›Ä‡ na rynku pracy";"praca staÅ‚a, podjÄ™ta w trakcie studiÃ³w";"prowadzÄ™ wÅ‚asnÄ… dziaÅ‚alnoÅ›Ä‡";"sektor prywatny - zatrudnia mniej niÅ¼ 10 pracownikÃ³w";"wÅ‚asna dziaÅ‚alnoÅ›Ä‡ gospodarcza";"w czasie trwania studiÃ³w";"pracowaÅ‚em/am juÅ¼ w czasie studiÃ³w";"ogÅ‚oszenia w internecie";"ukoÅ„czony kierunek studiÃ³w";"tak";"zdecydowanie tak";"w 25%";"nie"
"2007";"II stopnia";"niestacjonarne";"Ochrona Åšrodowiska";"OWIZO";"sugestie bliskich osÃ³b";"raczej tak";"czÄ™Å›ciowo";"spÃ³jny i wewnÄ™trznie logiczny";"bardzo rzadko";"wysokie";"tak, raczej rzadko";"raczej tak";"bardzo dobre";"dobra";"5";"5";"5";"5";"5";"zakoÅ„czyÅ‚em edukacjÄ™";"nie dotyczy, nie kontynuowaÅ‚em edukacji";"praca staÅ‚a, podjÄ™ta w trakcie studiÃ³w";"jestem zatrudniony/a";"sektor publiczny";"specjaliÅ›ci i inni pracownicy samodzielni";"w czasie trwania studiÃ³w";"pracowaÅ‚em/am juÅ¼ w czasie studiÃ³w";"bezpoÅ›redni kontakt z pracodawcÄ…";"kwalifikacje zawodowe uzyskane na studiach";"nie";"raczej nie";"w 25%";"nie"
"2009";"I stopnia";"stacjonarne";"Budownictwo";"";"zainteresowania";"tak";"caÅ‚kowicie";"spÃ³jny i wewnÄ™trznie logiczny";"bardzo rzadko";"raczej wysokie";"tak, raczej rzadko";"tak";"odpowiednie";"dostateczna";"4";"4";"4";"5";"4";"zakoÅ„czyÅ‚em edukacjÄ™";"nie dotyczy, nie kontynuowaÅ‚em edukacji";"praca staÅ‚a, podjÄ™ta przed rozpoczÄ™ciem studiÃ³w";"prowadzÄ™ wÅ‚asnÄ… dziaÅ‚alnoÅ›Ä‡";"sektor prywatny - zatrudnia mniej niÅ¼ 50 pracownikÃ³w";"wÅ‚asna dziaÅ‚alnoÅ›Ä‡ gospodarcza";"w czasie trwania studiÃ³w";"pracowaÅ‚em/am juÅ¼ w czasie studiÃ³w";"sieÄ‡ kontaktÃ³w, znajomi, rodzina";"doÅ›wiadczenie zawodowe - wczeÅ›niejszy kontakt z praktykÄ…";"tak";"zdecydowanie tak";"w 75%";"nie"
"2007";"II stopnia";"niestacjonarne";"Ochrona Åšrodowiska";"Ochrona wÃ³d i zagospodarowanie odpadÃ³w";"zainteresowania";"tak";"w wiÄ™kszym niÅ¼ siÄ™ spodziewaÅ‚em";"spÃ³jny i wewnÄ™trznie logiczny";"tak, czÄ™sto";"zrÃ³Å¼nicowane";"bardzo rzadko";"tak";"odpowiednie";"bardzo dobra";"4";"4";"4";"4";"4";"zakoÅ„czyÅ‚em edukacjÄ™";"nie dotyczy, nie kontynuowaÅ‚em edukacji";"praca staÅ‚a, podjÄ™ta w trakcie studiÃ³w";"jestem zatrudniony/a";"sektor publiczny";"menadÅ¼erowie Å›redniego szczebla (kierownicy)";"w czasie trwania studiÃ³w";"pracowaÅ‚em/am juÅ¼ w czasie studiÃ³w";"sieÄ‡ kontaktÃ³w, znajomi, rodzina";"ukoÅ„czony kierunek studiÃ³w";"tak";"zdecydowanie tak";"w 50%";"nie"
"2009";"I stopnia";"stacjonarne";"Ochrona Åšrodowiska";"Ochrona wÃ³d i zagospodarowanie odpadÃ³w";"zainteresowania";"tak";"w wiÄ™kszym niÅ¼ siÄ™ spodziewaÅ‚em";"spÃ³jny i wewnÄ™trznie logiczny";"bardzo rzadko";"raczej wysokie";"tak, czÄ™sto";"tak";"bardzo dobre";"bardzo dobra";"5";"5";"5";"5";"5";"zakoÅ„czyÅ‚em edukacjÄ™";"nie dotyczy, nie kontynuowaÅ‚em edukacji";"praca dorywcza";"poszukujÄ™ pracy";"nie dotyczy, nie jestem zatrudniony/a";"nie dotyczy, nie jestem zatrudniony/a";"w czasie trwania studiÃ³w";"pracowaÅ‚em/am juÅ¼ w czasie studiÃ³w";"sieÄ‡ kontaktÃ³w, znajomi, rodzina";"motywacja do pracy";"trudno powiedzieÄ‡";"zdecydowanie nie";"w 25%";"nie, ale sÅ‚yszaÅ‚em/am o nim"
"2007";"I stopnia";"niestacjonarne";"Ochrona Åšrodowiska";"ochrona wÃ³d, ";"inne";"tak";"czÄ™Å›ciowo";"spÃ³jny i wewnÄ™trznie logiczny";"bardzo rzadko";"wysokie";"tak, czÄ™sto";"raczej tak";"bardzo dobre";"bardzo dobra";"5";"5";"5";"5";"5";"zakoÅ„czyÅ‚em edukacjÄ™";"nie dotyczy, nie kontynuowaÅ‚em edukacji";"praca staÅ‚a, podjÄ™ta przed rozpoczÄ™ciem studiÃ³w";"jestem zatrudniony/a";"sektor publiczny";"menadÅ¼erowie Å›redniego szczebla (kierownicy)";"przed obronÄ…";"pracowaÅ‚em/am juÅ¼ w czasie studiÃ³w";"sieÄ‡ kontaktÃ³w, znajomi, rodzina";"doÅ›wiadczenie zawodowe - wczeÅ›niejszy kontakt z praktykÄ…";"tak";"raczej tak";"w 75%";"nie, ale sÅ‚yszaÅ‚em/am o nim"
"2007";"I stopnia";"stacjonarne";"Ochrona Åšrodowiska";"Ochrona wÃ³d zagospodarowanie odpadÃ³w ";"zainteresowania";"raczej nie";"caÅ‚kowicie";"spÃ³jny i wewnÄ™trznie logiczny";"tak, raczej rzadko";"zrÃ³Å¼nicowane";"bardzo rzadko";"raczej nie";"dobre";"dobra";"4";"4";"3";"2";"4";"tak, na studiach II stopnia (magisterskich)";"przekonanie, Å¼e tytuÅ‚ magistra/stopieÅ„ doktora zwiÄ™ksza konkurencyjnoÅ›Ä‡ na rynku pracy";"praca dorywcza";"jestem zatrudniony/a";"sektor publiczny";"specjaliÅ›ci i inni pracownicy samodzielni";"przed obronÄ…";"6-12 miesiÄ™cy";"sieÄ‡ kontaktÃ³w, znajomi, rodzina";"motywacja do pracy";"nie";"zdecydowanie nie";"nie wykorzystujÄ™ tej wiedzy";"nie"
"2007";"II stopnia";"stacjonarne";"Ochrona Åšrodowiska";"zarzÄ…dzanie ochronÄ… Å›rodowiska";"uwaÅ¼aÅ‚em/am, Å¼e daje on moÅ¼liwoÅ›Ä‡ wykonywania ciekawej pracy";"tak";"w wiÄ™kszym niÅ¼ siÄ™ spodziewaÅ‚em";"zÅ‚oÅ¼ony z odrÄ™bnych, nie powiÄ…zanych ze sobÄ… przedmiotÃ³w";"nie";"raczej wysokie";"tak, raczej rzadko";"tak";"dobre";"bardzo dobra";"5";"3";"4";"4";"3";"tak, na studiach podyplomowych";"uzyskanie wiedzy z dodatkowej dziedziny";"praca staÅ‚a, podjÄ™ta przed rozpoczÄ™ciem studiÃ³w";"jestem zatrudniony/a";"sektor publiczny";"menadÅ¼erowie Å›redniego szczebla (kierownicy)";"w czasie trwania studiÃ³w";"pracowaÅ‚em/am juÅ¼ w czasie studiÃ³w";"bezpoÅ›redni kontakt z pracodawcÄ…";"kwalifikacje zawodowe uzyskane poza programem studiÃ³w";"tak";"zdecydowanie tak";"w 50%";"tak"
"2009";"I stopnia";"niestacjonarne";"Architektura WnÄ™trz";"";"uwaÅ¼aÅ‚em/am, Å¼e daje on moÅ¼liwoÅ›Ä‡ wykonywania ciekawej pracy";"raczej tak";"czÄ™Å›ciowo";"zÅ‚oÅ¼ony ze sÅ‚abo ze sobÄ… powiÄ…zanych przedmiotÃ³w";"tak, czÄ™sto";"zrÃ³Å¼nicowane";"tak, raczej rzadko";"raczej nie";"odpowiednie";"dostateczna";"3";"2";"1";"3";"1";"zakoÅ„czyÅ‚em edukacjÄ™";"nie dotyczy, nie kontynuowaÅ‚em edukacji";"nie pracowaÅ‚em/am w ogÃ³le";"jestem zatrudniony/a";"sektor prywatny - zatrudnia mniej niÅ¼ 10 pracownikÃ³w";"specjaliÅ›ci i inni pracownicy samodzielni";"w czasie trwania studiÃ³w";"powyÅ¼ej jednego roku";"ogÅ‚oszenia w prasie";"motywacja do pracy";"nie";"zdecydowanie nie";"nie wykorzystujÄ™ tej wiedzy";"nie"
"2009";"II stopnia";"niestacjonarne";"Ochrona Åšrodowiska";"";"zainteresowania";"tak";"czÄ™Å›ciowo";"spÃ³jny i wewnÄ™trznie logiczny";"bardzo rzadko";"raczej wysokie";"tak, raczej rzadko";"raczej tak";"dobre";"dostateczna";"4";"4";"3";"3";"1";"tak, na studiach II stopnia (magisterskich)";"pogÅ‚Ä™bienie wiedzy kierunkowej";"praca dorywcza";"poszukujÄ™ pracy";"nie dotyczy, nie jestem zatrudniony/a";"nie dotyczy, nie jestem zatrudniony/a";"przed obronÄ…";"nadal szukam pracy";"wszystkie moÅ¼liwoÅ›ci";"ukoÅ„czony kierunek studiÃ³w";"trudno powiedzieÄ‡";"zdecydowanie nie";"nie wykorzystujÄ™ tej wiedzy";"nie, ale sÅ‚yszaÅ‚em/am o nim"
"2007";"II stopnia";"niestacjonarne";"ZarzÄ…dzanie i InÅ¼ynieria Produkcji";"ZarzÄ…dzanie przedsiÄ™biorstwem i ochrona Å›rodowiska";"inne";"tak";"w wiÄ™kszym niÅ¼ siÄ™ spodziewaÅ‚em";"spÃ³jny i wewnÄ™trznie logiczny";"tak, raczej rzadko";"wysokie";"tak, czÄ™sto";"tak";"dobre";"dobra";"4";"4";"4";"4";"3";"tak, na kursach i szkoleniach specjalistycznych";"wymagania pracodawcy";"praca staÅ‚a, podjÄ™ta przed rozpoczÄ™ciem studiÃ³w";"jestem zatrudniony/a";"sektor prywatny - zatrudnia wiÄ™cej niÅ¼ 250 pracownikÃ³w";"specjaliÅ›ci i inni pracownicy samodzielni";"w czasie trwania studiÃ³w";"pracowaÅ‚em/am juÅ¼ w czasie studiÃ³w";"wszystkie moÅ¼liwoÅ›ci";"doÅ›wiadczenie zawodowe - wczeÅ›niejszy kontakt z praktykÄ…";"tak";"raczej nie";"w 25%";"nie, ale sÅ‚yszaÅ‚em/am o nim"
"2007";"II stopnia";"niestacjonarne";"Ochrona Åšrodowiska";"Ochrona wÃ³d i zagospodarowanie odpadÃ³w";"zainteresowania";"tak";"caÅ‚kowicie";"spÃ³jny i wewnÄ™trznie logiczny";"tak, raczej rzadko";"raczej wysokie";"tak, czÄ™sto";"raczej tak";"bardzo dobre";"bardzo dobra";"5";"5";"5";"5";"4";"tak, na studiach podyplomowych";"uzyskanie wiedzy z dodatkowej dziedziny";"nie pracowaÅ‚em/am w ogÃ³le";"jestem zatrudniony/a";"sektor prywatny - zatrudnia wiÄ™cej niÅ¼ 250 pracownikÃ³w";"specjaliÅ›ci i inni pracownicy samodzielni";"po otrzymaniu dyplomu";"6-12 miesiÄ™cy";"UrzÄ…d Pracy";"ukoÅ„czony kierunek studiÃ³w";"trudno powiedzieÄ‡";"raczej tak";"w 50%";"nie, ale sÅ‚yszaÅ‚em/am o nim"
